代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600118	中国卫星	-1.56	0.00	82.30	        298.22亿	25.22	   132.10	-0.40	25.21	25.22	127932	1272	          1.08	25.60	25.60	24.68	25.62	32082.42	  0.88	航空	北京	3.59	25.08	62714	65218	  0.96	406	321	--  	90.11	          0.01	--  	--  	         11.82	        298.22亿	 -1.14	   3679	     35	        0.0003	-1	0.39	-8.02	-6.35	-13.45	-21.38	5	          2.23	        144.75亿	         48.54	84.35	0.65	空头排列	9	9	9	-0.08	-0.08	-3.67	-2.12	-1.48	-1.48	2.19	20210716	19970908	         11.82	--  	--  	128.07	59.64	         18.50	38.99	95.72	10.46	6.23	44.12	19.35	25.30	24.86	0.03	17.33	13.57	11.64	0.80	-0.00	0.80	0.56	0.53	28.65	-1.42	-1.74	147470.00	          3892	9.82万	18.51	22.30	          5.00	-209.91	21.97	0.40	0.050㈠	          5.04	0.00	          1.47	          2.42	         -0.12	         46.57	   0.95㈠	         14.22	          5.91	          4.16	0.29	4077	600118	--  	--  	--  	
603638	艾迪精密	-1.56	-0.07	48.24	        301.95亿	35.88	    38.54	-0.57	35.88	35.90	14400	202	          0.18	36.54	36.66	35.50	36.45	5178.18	  0.53	专用机械	山东	3.18	35.96	7844	6556	  1.20	2	1	--  	4.02	          0.00	--  	--  	          7.83	        280.79亿	 -1.14	   2259	      6	        0.0001	-6	-0.82	-2.52	-12.64	-17.73	-26.95	0	          0.65	         79.70亿	         26.39	58.51	1.03	空头排列	1	9	10	0.25	0.58	-2.61	-1.34	-1.81	-2.13	1.07	20210716	20170120	          8.42	--  	--  	41.92	26.48	--  	36.83	23.64	11.97	2.11	14.53	3.18	7.35	7.20	--  	6.19	8.95	5.65	2.27	0.00	2.27	1.96	1.95	13.07	0.05	-2.80	10809.00	         20549	73.73万	127.88	134.19	         11.40	6055.37	33.74	0.36	0.233㈠	          3.15	0.00	          0.74	          1.55	          0.01	         63.17	   7.40㈠	         36.83	         25.40	         21.89	0.31	2345	603638	--  	--  	--  	
600919	江苏银行	-1.57	0.00	5.77	        924.58亿	6.26	     4.42	-0.10	6.26	6.27	677636	6158	          0.46	6.34	6.41	6.16	6.36	42478.44	  0.61	银行	江苏	3.93	6.27	346619	331017	  1.05	478	2024	--  	103.98	          0.00	--  	--  	        146.80	        918.96亿	 -1.15	   4293	    158	        0.0001	-5	-1.09	-4.42	-11.95	-7.31	21.70	0	          0.61	        698.11亿	         75.51	6.14	0.98	空头排列	4	10	10	-0.31	0.79	-3.14	-1.44	-1.26	-2.34	1.62	20210730	20160802	        147.70	--  	--  	25047.82	1827.09	         45.10	92.53	0.00	56.72	5.84	0.00	2079.72	0.00	0.00	--  	276.99	153.39	0.00	65.91	18.29	65.54	52.25	51.35	437.22	871.22	457.67	132263.00	         84316	52.78万	22.79	17.06	          0.65	1.06	6.03	5.05	0.300㈠	          9.66	9.66	          1.88	          2.96	          5.90	          7.29	   2.86㈠	--  	         42.97	         34.07	--  	15363	600919	--  	--  	--  	
600108	亚盛集团	-1.57	-0.31	--  	         60.94亿	3.13	    49.15	-0.05	3.13	3.14	941251	16236	          4.83	3.14	3.23	3.10	3.18	29637.07	  1.22	农业综合	甘肃	4.09	3.15	422951	518300	  0.82	3604	7622	--  	924.48	          0.20	--  	--  	         19.47	         60.94亿	 -1.15	   3364	    280	        0.0014	-1	10.03	3.98	11.79	12.59	-15.41	3	          6.41	         45.96亿	         75.42	--  	0.41	-- -- 	6	8	11	-1.26	1.57	-2.52	-0.98	-0.32	-3.10	0.97	20210716	19970818	         19.47	--  	--  	88.06	40.14	          0.08	54.32	44.27	9.14	26.08	27.32	14.08	9.41	14.10	--  	4.70	5.62	4.37	0.19	0.00	0.33	0.31	0.11	11.91	0.13	3.01	150833.00	          9735	3.05万	405.39	38.24	          1.52	452.53	10.84	0.00	0.016㈠	          2.06	0.00	          0.24	          0.61	          0.01	         45.59	   0.77㈠	         22.24	          3.44	          5.51	0.04	5344	600108	--  	--  	--  	
603927	中科软	-1.58	0.00	30.61	        154.81亿	26.08	   578.41	-0.42	26.07	26.08	50166	949	          1.10	26.27	26.55	25.82	26.50	13144.92	  0.77	软件服务	北京	2.75	26.20	27052	23114	  1.17	156	118	--  	15.92	          0.00	--  	--  	          4.54	        118.51亿	 -1.16	   2973	     17	        0.0004	-2	-0.11	-1.21	-10.79	4.65	-7.66	3	          1.37	         95.27亿	         61.54	32.48	0.65	空头排列	1	4	13	-0.87	0.19	-2.57	-1.12	-0.72	-1.77	1.01	20210716	20190909	          5.94	--  	--  	58.87	22.79	--  	61.29	55.59	1.22	0.06	35.30	22.96	6.05	8.69	--  	5.64	12.73	9.05	0.05	-0.00	0.06	0.07	0.06	10.56	-9.76	-10.32	34210.00	         10678	27.85万	129.85	39.05	          6.79	-15.86	12.16	1.51	0.011㈠	          3.84	0.00	          0.95	          1.78	         -1.64	         38.71	   0.29㈠	         28.92	          0.42	          0.53	2.49	18226	603927	--  	--  	--  	
603515	欧普照明	-1.59	-0.11	19.85	        186.94亿	24.77	    34.65	-0.40	24.77	24.79	22068	346	          0.29	25.26	25.28	24.49	25.17	5459.94	  1.09	电气设备	上海	3.14	24.74	12372	9696	  1.28	109	2	--  	2.27	          0.00	--  	--  	          7.54	        186.71亿	 -1.17	   2477	      9	        0.0001	-1	1.08	-0.33	0.16	-14.35	-16.63	0	          1.72	         31.81亿	         17.02	23.37	0.64	KDJ死叉	13	9	1	0.36	0.44	-2.70	-1.70	-1.94	-2.02	1.14	20210728	20160819	          7.55	--  	--  	78.89	53.89	          0.40	31.18	59.55	9.08	3.41	24.30	8.32	9.24	4.41	--  	9.35	17.56	11.01	1.59	0.16	1.63	1.35	0.85	34.56	-8.45	5.32	13033.00	          9855	24.41万	1995.93	70.44	          3.47	-22.11	10.64	2.00	0.180㈠	          7.14	0.00	          1.24	          4.58	         -1.12	         68.31	   2.50㈠	         37.31	          9.06	          7.68	0.82	5199	603515	--  	--  	--  	
600812	华北制药	-1.59	0.00	--  	        169.69亿	9.89	--  	-0.16	9.89	9.90	95744	629	          0.59	10.05	10.05	9.75	10.05	9444.77	  0.43	化学制药	河北	2.99	9.86	50865	44879	  1.13	82	550	--  	36.58	          0.00	--  	--  	         16.31	        161.29亿	 -1.17	   2211	     43	        0.0003	-1	3.40	-2.26	-6.09	0.39	-3.62	3	          1.24	         76.35亿	         45.00	174.35	1.06	空头排列	1	10	2	0.00	0.00	-2.99	-1.84	-1.59	-1.59	1.44	20210716	19940114	         17.16	--  	--  	247.45	60.69	          9.35	71.69	129.21	69.43	12.27	132.54	53.82	23.83	21.59	--  	39.78	27.13	17.08	-0.36	0.12	-0.37	-0.57	-0.73	1.75	0.42	5.10	105151.00	          7342	7.26万	-185.74	17.08	          2.66	401.50	6.25	0.29	-0.040㈠	          3.72	3.72	          2.32	          0.10	          0.02	         24.53	  -0.94㈠	         37.03	         -1.33	         -2.11	0.28	10909	600812	--  	--  	--  	
605122	四方新材	-1.60	-0.04	13.80	         36.02亿	20.90	    22.37	-0.34	20.90	20.91	15494	484	          3.58	21.16	21.26	20.70	21.24	3235.40	  1.06	其他建材	重庆	2.64	20.88	8488	7006	  1.21	163	128	--  	4.87	          0.01	--  	--  	          0.43	          9.04亿	 -1.18	   1467	     11	        0.0024	-7	-0.61	-6.28	-18.80	-28.88	-30.79	0	          3.58	          9.04亿	         25.10	14.78	1.03	空头排列	7			-0.38	0.09	-2.54	-1.69	-1.23	-1.69	0.97	20210716	20210310	          1.72	--  	--  	32.85	22.95	--  	30.12	27.96	2.29	2.09	7.94	13.30	0.13	9.58	--  	13.87	2.22	1.62	0.47	0.00	0.49	0.40	0.37	6.91	0.05	12.16	30680.00	          1410	2.95万	0.00	0.00	          1.57	767.72	16.19	2.05	0.234㈠	         13.32	0.00	          8.05	          4.01	          0.03	         69.88	   1.75㈠	         27.09	         21.25	         18.10	0.01	700	605122	--  	--  	--  	
600685	中船防务	-1.61	0.10	68.13	        165.77亿	20.18	--  	-0.33	20.18	20.19	111650	1283	          1.36	20.33	20.39	20.00	20.51	22500.11	  0.47	船舶	广东	1.90	20.15	63431	48219	  1.32	260	487	--  	79.49	          0.01	--  	--  	          8.21	        165.77亿	 -1.19	   3414	     33	        0.0004	-1	2.09	-6.48	-0.27	-1.24	-23.60	0	          3.28	         68.63亿	         41.40	7.79	0.17	-- -- 	8	11	11	-0.88	-0.59	-2.49	-1.74	-0.74	-1.03	0.90	20210716	19931028	         14.14	--  	          5.92	377.21	141.06	         30.99	54.39	211.96	38.95	9.17	174.88	78.97	46.38	12.35	0.05	93.93	18.24	16.90	-0.41	-0.08	-0.41	-0.21	-0.15	19.53	1.40	-7.86	117516.00	          2894	5.84万	-100.65	-19.04	          2.02	204.07	15.64	0.82	-0.015㈠	          9.98	0.00	          6.65	          1.38	          0.10	         37.40	  -0.15㈠	          7.30	         -2.22	         -1.15	0.85	7618	600685	--  	--  	--  	
603992	松霖科技	-1.65	0.00	28.58	         88.34亿	22.03	    29.99	-0.37	22.02	22.03	18759	216	          4.19	21.78	22.26	21.30	22.40	4089.17	  0.63	家居用品	福建	4.29	21.80	11729	7030	  1.67	37	93	--  	70.57	          0.07	--  	--  	          0.45	          9.87亿	 -1.23	   1795	     10	        0.0023	-1	1.17	7.99	16.13	16.76	21.46	2	          4.19	          9.87亿	         11.17	32.66	0.19	多头排列	8	8	8	-2.77	-0.63	-4.91	-2.69	1.15	-1.03	3.43	20210716	20190826	          4.01	--  	--  	28.04	20.80	--  	25.81	16.81	6.91	0.99	6.45	7.11	3.26	4.15	0.00	10.00	5.31	3.62	0.85	0.13	0.86	0.74	0.67	5.87	0.06	-0.08	10532.00	          4254	9.37万	110.05	64.20	          4.25	1426.65	16.64	0.92	0.180㈠	          5.19	0.00	          2.49	          1.46	          0.02	         74.19	   3.54㈠	         31.86	         16.08	         13.87	0.32	3727	603992	--  	--  	--  	
600814	杭州解百	-1.65	0.17	10.53	         42.54亿	5.95	     7.76	-0.10	5.94	5.95	56248	788	          0.79	6.05	6.05	5.88	6.05	3342.72	  1.06	百货	浙江	2.81	5.94	30640	25608	  1.20	1063	180	--  	5.57	          0.00	--  	--  	          7.15	         42.54亿	 -1.23	   1571	     36	        0.0005	-1	0.33	-4.03	-12.72	-14.23	8.64	6	          2.48	         13.50亿	         31.74	15.94	0.24	跌破BOLL下轨	9	10	12	0.00	0.00	-2.81	-1.77	-1.65	-1.65	1.19	20210716	19940114	          7.15	--  	--  	73.60	29.03	         10.99	45.63	43.31	7.23	0.18	22.11	31.56	0.46	0.17	0.06	0.14	6.02	1.21	3.03	0.10	3.04	1.37	1.17	19.95	-0.25	-0.13	28491.00	          7965	4.74万	262442.63	123.66	          1.47	-170.86	7.07	1.90	0.190㈠	          4.06	0.00	          0.02	          2.79	         -0.03	         39.44	   4.72㈠	         79.96	         50.30	         22.78	--  	1264	600814	--  	--  	--  	
600360	华微电子	-1.65	0.32	249.88	         91.42亿	9.52	   207.83	-0.16	9.51	9.52	780592	9219	          8.13	9.55	9.69	9.33	9.68	74129.20	  0.88	半导体	吉林	3.72	9.50	442072	338520	  1.31	1754	1364	--  	291.66	          0.04	--  	--  	          9.60	         91.42亿	 -1.23	   4635	    168	        0.0018	-1	4.09	3.26	9.17	36.68	14.77	4	         10.46	         71.02亿	         77.68	267.45	0.77	-- -- 	8	8	2	-1.34	0.10	-3.62	-1.90	-0.31	-1.75	2.04	20210716	20010316	          9.60	--  	--  	61.52	31.31	         -0.00	49.12	30.34	9.06	1.13	18.24	18.56	2.20	3.95	--  	11.56	4.65	3.65	0.12	0.02	0.12	0.11	0.10	8.91	0.46	1.23	121184.00	          6156	5.86万	27.97	18.67	          2.92	200.49	19.64	0.16	0.010㈠	          3.26	0.00	          1.20	          0.93	          0.05	         50.88	   0.35㈠	         21.48	          2.58	          2.36	0.20	2051	600360	--  	--  	--  	
600753	东方银星	-1.66	-0.78	330.55	         67.54亿	31.41	   746.31	-0.53	31.40	31.41	83696	989	          3.89	31.76	32.33	30.69	31.94	26372.68	  0.64	商贸代理	福建	5.13	31.51	43278	40418	  1.07	18	162	--  	392.55	          0.10	--  	--  	          2.15	         67.54亿	 -1.24	   3430	     24	        0.0011	-1	3.33	-8.54	-30.00	102.43	103.30	16	          6.54	         40.20亿	         59.52	316.75	0.43	空头排列	10	8	8	-0.56	1.22	-3.91	-1.35	-1.10	-2.85	2.35	20210716	19960927	          2.15	--  	--  	4.53	2.25	          0.35	42.54	4.41	0.02	0.01	1.93	0.79	0.00	1.69	--  	0.90	4.88	4.80	0.04	0.00	0.04	0.02	0.02	-0.44	-0.61	-0.23	5365.00	         23856	74.93万	-28.24	-34.57	         29.96	-111.05	13.83	0.00	0.011㈠	          1.05	0.00	          0.42	         -0.20	         -0.28	         49.77	   1.00㈠	          1.79	          0.88	          0.46	--  	38	600753	--  	--  	--  	
600486	扬农化工	-1.66	0.40	32.21	        389.08亿	125.55	    21.89	-2.12	125.55	125.57	24912	230	          0.80	127.31	128.99	123.27	127.67	31323.96	  0.81	农药化肥	江苏	4.48	125.74	12841	12071	  1.06	10	20	--  	165.50	          0.01	--  	--  	          3.10	        389.08亿	 -1.24	   3392	      7	        0.0002	-1	8.19	9.63	17.17	11.79	-4.42	0	          1.38	        226.54亿	         58.22	32.16	1.42	-- -- 	6	11	10	-0.28	1.03	-3.45	-1.51	-1.38	-2.67	1.85	20210716	20020425	          3.10	--  	--  	120.48	63.57	          0.05	47.19	74.68	35.66	4.98	45.20	22.73	14.06	22.47	0.22	5.92	37.08	28.37	5.32	0.02	5.32	4.44	4.61	50.18	4.66	3.80	15755.00	         11453	143.79万	-0.42	17.43	          6.12	83.53	10.49	0.52	1.430㈠	         20.51	0.00	          1.91	         16.19	          1.50	         52.76	   6.99㈠	         23.48	         14.36	         11.99	0.78	3117	600486	--  	--  	--  	
603390	通达电气	-1.66	-0.10	56.60	         31.23亿	8.88	   547.51	-0.15	8.88	8.89	23107	528	          1.80	9.06	9.06	8.79	9.03	2053.55	  0.83	汽车配件	广东	2.99	8.89	13366	9741	  1.37	431	361	--  	2.17	          0.00	--  	--  	          1.29	         11.41亿	 -1.24	   1035	     22	        0.0017	-1	1.01	-4.92	-2.84	-4.31	-15.02	4	          1.80	         11.41亿	         36.55	66.86	0.88	-- -- 	7	1	9	0.33	0.33	-2.66	-1.58	-1.99	-1.99	1.02	20210716	20191125	          3.52	--  	--  	20.68	17.17	          0.27	15.68	13.17	2.42	0.86	3.22	3.28	1.84	3.90	--  	9.13	0.94	0.64	0.02	-0.01	0.02	0.01	-0.01	4.02	-0.15	-2.96	23795.00	          5401	4.80万	120.24	24.21	          1.82	-214.64	33.40	1.12	0.004㈠	          4.88	0.00	          2.60	          1.14	         -0.04	         83.02	   0.08㈠	         31.31	          2.29	          1.52	0.16	1079	603390	--  	--  	--  	
600180	瑞茂通	-1.67	0.19	22.75	         53.97亿	5.31	     6.59	-0.09	5.30	5.31	36320	233	          0.36	5.36	5.43	5.29	5.40	1944.03	  0.66	仓储物流	山东	2.59	5.35	21324	14996	  1.42	450	111	--  	8.79	          0.00	--  	--  	         10.16	         53.97亿	 -1.25	   1527	     24	        0.0002	-1	3.65	-1.30	-7.49	-6.57	2.84	1	          1.11	         17.42亿	         32.28	34.42	0.13	空头排列	7	10	11	-0.74	0.56	-2.04	-0.88	-0.93	-2.21	0.38	20210716	19980703	         10.16	--  	--  	296.22	62.87	          0.10	78.74	200.46	0.20	0.35	230.50	50.64	8.34	86.46	--  	14.60	114.37	108.05	2.56	-0.07	2.54	2.05	2.45	34.90	5.42	1.06	17690.00	         18548	9.85万	64.76	50.53	          0.86	9.95	0.47	0.87	0.201㈠	          6.18	0.00	          1.44	          3.43	          0.53	         21.22	   3.26㈠	          5.52	          2.24	          1.79	0.01	481	600180	--  	--  	--  	
603926	铁流股份	-1.67	0.07	12.23	         23.53亿	14.69	    11.09	-0.25	14.69	14.70	16557	70	          1.03	14.85	15.13	14.51	14.94	2446.73	  0.78	汽车配件	浙江	4.15	14.78	10417	6140	  1.70	92	5	--  	10.84	          0.01	--  	--  	          1.60	         23.53亿	 -1.25	   1533	     11	        0.0007	-1	2.61	-0.74	-2.78	11.88	32.22	1	          2.05	         11.89亿	         50.54	14.58	1.16	空头排列	10	12	8	-0.60	1.27	-2.88	-1.09	-1.08	-2.91	1.24	20210716	20170510	          1.60	--  	--  	22.31	13.14	          0.18	40.29	13.21	6.41	1.19	6.69	4.71	3.39	3.15	--  	4.82	4.24	3.05	0.57	-0.00	0.59	0.53	0.50	6.05	-0.35	-0.49	9692.00	          8353	12.27万	140.66	51.15	          1.79	-67.31	5.55	3.40	0.330㈠	          8.20	0.00	          3.01	          3.77	         -0.22	         58.92	   4.04㈠	         28.01	         13.56	         12.52	0.14	1652	603926	--  	--  	--  	
600618	氯碱化工	-1.68	-0.10	12.55	        108.47亿	9.38	     7.85	-0.16	9.37	9.38	109021	517	          1.45	9.56	9.61	9.26	9.54	10247.69	  0.67	化工原料	上海	3.67	9.40	61353	47668	  1.29	331	24	--  	47.13	          0.02	--  	--  	          7.50	         70.33亿	 -1.26	   3130	     35	        0.0005	-1	3.70	-1.97	9.77	9.77	29.29	1	          5.17	         19.80亿	         18.25	17.88	1.23	-- -- 	5	8	3	0.21	0.73	-2.94	-1.47	-1.88	-2.39	1.30	20210716	19921113	         11.56	          4.07	--  	69.18	54.87	          1.34	18.75	32.43	13.71	3.67	11.64	23.36	1.44	1.92	--  	16.73	15.47	11.70	3.92	0.80	3.92	3.46	3.47	23.50	1.42	1.14	78526.00	          7865	7.38万	292.04	34.63	          1.98	76.34	7.01	0.59	0.299㈠	          4.74	0.00	          1.45	          2.03	          0.12	         79.31	   6.30㈠	         24.36	         25.34	         22.34	0.29	919	600618	--  	--  	--  	
603136	天目湖	-1.68	-0.21	32.71	         25.09亿	13.47	--  	-0.23	13.47	13.48	13369	82	          0.72	13.56	13.70	13.36	13.70	1802.22	  0.72	旅游景点	江苏	2.48	13.48	6157	7212	  0.85	36	10	--  	18.71	          0.01	--  	--  	          1.86	         25.09亿	 -1.26	   1350	     10	        0.0005	-1	3.63	-1.18	-15.81	-18.55	-22.03	2	          1.34	         13.44亿	         53.55	45.72	0.98	空头排列	9	9	4	-1.02	0.00	-2.48	-1.60	-0.66	-1.68	0.82	20210716	20170927	          1.86	--  	--  	15.44	9.92	          0.88	30.03	4.44	8.31	1.13	2.12	4.09	0.06	0.08	--  	4.06	0.78	0.50	-0.03	0.00	-0.03	-0.05	-0.06	3.47	-0.11	-1.37	5557.00	         17951	24.18万	82.73	268.95	          2.53	-228.86	32.17	4.79	-0.024㈠	          5.32	0.00	          2.18	          1.86	         -0.06	         64.24	  -0.46㈠	         36.31	         -4.20	         -5.85	--  	1292	603136	--  	--  	--  	
601777	力帆科技	-1.68	0.21	77.45	        210.15亿	4.67	   331.19	-0.08	4.66	4.67	85982	908	          0.38	4.75	4.75	4.61	4.75	4014.01	  0.69	摩托车	重庆	2.95	4.67	47389	38593	  1.23	1348	2031	--  	10.17	          0.00	--  	--  	         22.50	        105.10亿	 -1.26	   1295	     66	        0.0003	-1	0.85	-4.29	-8.61	-14.15	-1.27	24	          0.69	         58.03亿	         27.62	361.68	0.63	空头排列	9	7	8	0.00	0.00	-2.95	-1.72	-1.68	-1.68	1.30	20210716	20101125	         45.00	--  	--  	176.30	100.97	         11.33	36.30	70.20	20.58	5.46	22.46	28.16	26.94	6.52	0.21	86.47	8.40	7.28	0.18	0.94	0.19	0.16	0.15	-30.44	6.64	3.55	44485.00	         27936	13.05万	108.04	48.89	          2.09	31.66	25.02	0.00	0.004㈠	          2.23	2.23	          1.92	         -0.68	          0.15	         57.27	   0.16㈠	         13.39	          2.16	          1.89	0.15	5544	601777	--  	--  	--  	
600370	三房巷	-1.69	0.00	16.14	        113.38亿	2.91	    17.89	-0.05	2.91	2.92	44204	325	          0.55	2.96	2.97	2.88	2.96	1286.51	  1.03	化工原料	江苏	3.04	2.91	31397	12807	  2.45	1564	308	--  	2.75	          0.00	--  	--  	          7.97	         23.20亿	 -1.27	    741	     60	        0.0007	-1	0.68	-3.64	-1.69	-2.68	-1.69	1	          1.22	         10.51亿	          9.27	20.28	0.36	跌破BOLL下轨	14	9	9	0.00	0.34	-2.70	-1.68	-1.69	-2.02	1.04	20210724	20030306	         38.96	--  	--  	118.99	58.96	          2.12	48.67	69.38	34.19	6.75	51.36	31.05	17.63	17.80	--  	5.81	41.41	39.01	1.70	0.07	1.70	1.58	1.58	15.02	-4.65	-14.03	23964.00	         15065	4.38万	949.13	-1.56	          1.81	-24.36	2.74	3.23	0.040㈠	          1.61	1.61	          0.15	          0.39	         -0.12	         49.55	   2.69㈠	          5.81	          4.12	          3.83	0.01	2477	600370	--  	--  	--  	
603109	神驰机电	-1.71	0.14	24.53	         32.08亿	21.87	    17.79	-0.38	21.86	21.87	8284	173	          1.78	22.15	22.35	21.80	22.25	1821.09	  0.70	电气设备	重庆	2.47	21.98	4897	3387	  1.45	248	18	--  	3.99	          0.00	--  	--  	          0.47	         10.21亿	 -1.29	    767	     11	        0.0023	-2	-0.27	1.25	-2.45	7.63	-6.14	3	          1.78	         10.21亿	         31.82	30.31	0.45	空头排列	1	10	9	-0.45	0.45	-2.02	-1.20	-1.26	-2.15	0.32	20210716	20191231	          1.47	--  	--  	21.74	13.63	--  	37.31	18.07	1.59	1.68	5.46	4.01	3.06	3.73	0.00	6.54	4.79	3.79	0.49	0.06	0.49	0.45	0.37	5.43	-1.47	-0.76	16362.00	          2852	6.24万	123.65	86.16	          2.35	-21.75	6.70	1.14	0.310㈠	          9.29	0.00	          4.46	          3.71	         -1.01	         62.69	   3.31㈠	         20.88	         10.16	          9.41	0.12	1935	603109	--  	--  	--  	
603916	苏博特	-1.75	-0.16	15.62	         73.34亿	17.45	    23.49	-0.31	17.45	17.46	23717	289	          0.57	17.76	17.84	17.28	17.76	4145.71	  1.09	化工原料	江苏	3.15	17.48	12323	11394	  1.08	41	173	--  	1.31	          0.00	--  	--  	          4.15	         72.40亿	 -1.32	   1837	     13	        0.0003	-6	-0.89	-5.98	-13.14	-28.41	-7.39	2	          1.16	         35.75亿	         48.74	16.64	1.04	空头排列	13	1	10	0.00	0.45	-2.70	-1.58	-1.75	-2.19	0.98	20210721	20171110	          4.20	--  	--  	63.84	35.44	          3.03	39.73	41.42	14.11	2.46	23.38	9.91	4.75	13.72	--  	17.88	7.72	4.63	1.14	-0.02	1.14	0.78	0.76	13.17	0.54	0.60	15883.00	         12898	22.51万	58.27	81.59	          2.07	136.82	9.50	1.72	0.186㈠	          8.43	0.00	          4.25	          3.13	          0.13	         55.52	   2.20㈠	         40.03	         14.71	         10.11	0.47	2536	603916	--  	--  	--  	
600815	厦工股份	-1.75	0.00	108.24	         39.92亿	2.25	    70.07	-0.04	2.25	2.26	54700	1095	          0.31	2.30	2.30	2.23	2.29	1235.03	  0.86	工程机械	福建	3.06	2.26	28112	26588	  1.06	1206	228	--  	3.27	          0.00	--  	--  	         17.74	         39.92亿	 -1.33	    642	     85	        0.0005	-1	1.78	-3.43	-7.41	-15.09	-2.60	4	          0.73	         16.96亿	         42.48	106.16	0.75	跌破BOLL下轨	9	1	10	0.44	0.44	-2.62	-1.41	-2.17	-2.17	0.90	20210716	19940128	         17.74	--  	--  	33.57	13.85	          1.62	53.95	25.49	3.54	1.27	10.31	4.62	7.40	7.74	0.28	38.95	4.67	4.13	0.25	0.06	0.25	0.14	0.00	-45.63	-0.69	0.19	32475.00	         23208	5.22万	-4.82	92.94	          2.88	-57.94	8.55	0.00	0.010㈠	          0.78	0.00	          2.20	         -2.57	         -0.04	         41.24	   1.03㈠	         11.56	          5.28	          3.05	0.06	905	600815	--  	--  	--  	
600081	东风科技	-1.75	-0.06	22.60	         45.78亿	14.60	    26.97	-0.26	14.60	14.61	100393	1152	          3.20	14.50	14.90	14.31	14.86	14610.95	  0.69	汽车配件	上海	3.97	14.55	52090	48303	  1.08	734	19	--  	282.46	          0.18	--  	--  	          3.14	         45.78亿	 -1.33	   2929	     34	        0.0011	-3	-0.80	-7.89	-3.92	22.74	-17.16	9	          9.15	         16.02亿	         35.00	46.45	0.78	-- -- 	12	6	12	-2.42	0.27	-3.70	-2.06	0.69	-2.01	2.03	20210716	19970703	          3.14	--  	--  	74.53	14.70	          7.59	70.10	51.97	11.85	1.48	47.88	14.62	3.25	18.23	--  	0.00	17.99	15.53	0.85	0.24	0.85	0.42	0.40	10.50	0.06	-0.07	28707.00	          3823	5.58万	168.85	96.64	          3.12	778.08	2.54	0.65	0.135㈠	          4.69	0.00	          0.00	          3.35	          0.02	         19.72	   2.89㈠	         13.67	          4.73	          2.36	0.53	4550	600081	--  	--  	--  	
603997	继峰股份	-1.76	-0.10	--  	         95.16亿	8.92	    18.58	-0.16	8.92	8.93	57073	443	          0.69	9.08	9.11	8.89	9.08	5124.34	  0.76	汽车配件	浙江	2.42	8.98	29025	28048	  1.03	954	136	--  	3.81	          0.00	--  	--  	          8.29	         73.90亿	 -1.34	   2721	     21	        0.0003	-1	2.95	-1.00	6.83	6.19	18.30	3	          1.55	         32.75亿	         34.41	--  	0.41	MACD死叉	14	10	8	0.00	0.33	-2.09	-1.12	-1.76	-2.09	0.34	20210716	20150302	         10.67	--  	--  	172.49	42.48	          3.40	73.40	70.82	36.30	16.31	70.54	14.91	15.67	26.93	--  	28.09	45.33	37.94	1.76	0.00	1.77	1.28	1.24	4.82	-0.26	-2.30	15949.00	         23019	20.53万	367.05	14.49	          2.13	-368.30	2.10	0.00	0.130㈠	          4.18	4.18	          2.63	          0.45	         -0.02	         24.63	   3.01㈠	         16.28	          3.88	          2.82	0.81	17709	603997	--  	--  	--  	
