代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000910	大亚圣象	-0.34	0.25	8.65	         65.09亿	11.89	    22.91	-0.04	11.89	11.90	53620	952	          0.98	11.83	11.93	11.59	11.93	6296.39	  1.04	家居用品	江苏	2.85	11.74	31112	22508	  1.38	18	93	--  	6.86	          0.00	--  	--  	          5.47	         65.06亿	 -0.05	   1666	     32	        0.0006	-1	0.08	-2.07	0.59	-16.09	-13.84	1	          1.83	         34.83亿	         53.52	10.40	0.30	-- -- 	11	14	11	-0.84	0.00	-2.85	-1.57	0.51	-0.34	2.59	20210716	19990630	          5.47	--  	--  	89.79	56.82	          1.77	34.75	60.29	18.43	6.05	29.17	18.67	24.53	12.20	--  	2.44	14.10	9.96	0.87	0.04	0.88	0.71	0.67	45.75	-0.91	-3.21	26726.00	         10961	13.03万	227.91	86.76	          1.15	-71.36	4.62	1.35	0.130㈠	         10.38	0.00	          0.45	          8.36	         -0.17	         63.28	   1.25㈠	         29.34	          6.14	          5.04	0.27	6762	000910	--  	--  	--  	
000911	南宁糖业	-3.17	0.11	80.00	         29.65亿	9.15	   139.68	-0.30	9.15	9.16	72041	1253	          2.22	9.25	9.26	8.98	9.45	6561.20	  0.76	食品	广西	2.96	9.11	42437	29604	  1.43	4	319	--  	55.04	          0.03	--  	--  	          3.24	         29.65亿	 -2.88	   1841	     39	        0.0012	-3	-0.21	-5.66	-8.41	-2.97	19.30	8	          4.21	         15.66亿	         52.80	67.63	0.00	-- -- 	14	10	12	-2.12	-2.01	-4.97	-3.62	-1.08	-1.19	1.89	20210728	19990527	          3.24	--  	--  	59.16	1.27	          1.33	95.61	29.86	16.99	4.68	48.81	6.85	8.98	4.03	0.00	14.48	9.01	7.88	0.16	0.00	0.16	0.05	-0.28	-17.96	-1.20	-2.11	35900.00	          4766	4.36万	-56.10	18.47	         23.37	-24.66	3.29	0.00	0.020㈠	          0.39	0.00	          4.47	         -5.54	         -0.37	          2.14	   4.18㈠	         12.63	          1.79	          0.59	0.01	3941	000911	--  	--  	--  	
000912	泸天化	0.00	0.00	18.03	         71.50亿	4.56	    35.27	0.00	4.56	4.57	164952	1271	          1.05	4.54	4.65	4.46	4.56	7514.83	  0.76	农药化肥	四川	4.17	4.56	80628	84324	  0.96	508	1662	--  	108.96	          0.04	--  	--  	         15.68	         71.50亿	  0.29	   2440	     68	        0.0004	0	2.93	-0.66	12.04	15.44	14.57	0	          2.55	         29.49亿	         41.24	18.77	0.35	-- -- 	10	6	3	-0.44	1.97	-2.19	-0.09	0.44	-1.94	2.24	20210716	19990603	         15.68	--  	--  	81.27	54.72	         -0.04	32.72	32.07	40.52	1.38	17.73	15.61	3.95	0.50	--  	57.73	11.31	9.75	0.55	-0.12	0.53	0.51	0.27	-23.52	0.75	-3.99	41565.00	         15559	7.09万	45.36	-17.41	          1.31	95.36	6.32	0.00	0.030㈠	          3.49	0.00	          3.68	         -1.50	          0.05	         67.33	   0.93㈠	         13.83	          4.90	          4.48	0.04	2987	000912	--  	--  	--  	
000913	钱江摩托	3.37	0.07	22.66	         64.04亿	14.12	    27.27	0.46	14.12	14.13	69245	439	          1.53	13.80	14.34	13.60	13.66	9711.23	  0.84	摩托车	浙江	5.42	14.02	32436	36809	  0.88	125	25	--  	27.60	          0.01	--  	--  	          4.54	         64.04亿	  3.66	   2855	     24	        0.0005	2	3.56	1.58	-22.20	-28.87	-44.82	4	          2.61	         37.50亿	         58.55	26.74	0.83	-- -- 	9	9	1	1.02	4.98	-0.44	2.67	2.32	-1.53	3.82	20210730	19990514	          4.54	--  	--  	45.93	28.02	         -0.13	39.28	30.66	6.80	1.22	16.73	13.15	9.32	3.79	--  	13.75	9.16	6.87	-0.22	2.24	-0.21	0.59	0.45	6.69	0.76	1.69	23907.00	         11108	15.68万	275.75	72.10	          2.29	84.13	6.99	0.00	0.130㈠	          6.18	0.00	          3.03	          1.48	          0.17	         61.00	   2.10㈠	         24.97	         -2.37	          6.41	0.52	4144	000913	--  	--  	--  	
000915	华特达因	6.11	0.25	19.24	         74.07亿	31.61	    16.16	1.82	31.61	31.62	151971	1410	          6.49	30.39	31.82	29.83	29.79	47394.20	  2.58	化学制药	山东	6.68	31.19	67381	84590	  0.80	19	20	--  	1084.92	          0.20	--  	--  	          2.34	         74.02亿	  6.40	   3883	     39	        0.0017	3	7.86	14.53	15.91	8.07	37.20	3	          8.32	         57.72亿	         77.93	25.48	0.83	MACD金叉	2	8	2	2.01	6.81	0.13	4.69	4.01	-0.66	5.97	20210730	19990609	          2.34	--  	--  	38.46	21.00	         11.75	14.85	24.41	8.82	1.54	4.80	9.17	1.62	2.34	0.02	0.63	10.11	2.97	4.91	0.02	4.92	2.29	2.21	17.01	3.38	-5.74	20235.00	          9024	28.53万	69.80	21.45	          3.53	21.93	7.32	1.11	0.980㈡	          8.96	0.00	          0.27	          7.26	          1.44	         54.59	  10.92㈡	         70.67	         48.54	         22.67	0.26	3066	000915	--  	--  	--  	
000917	电广传媒	-1.26	-0.17	--  	         77.82亿	5.49	   102.82	-0.07	5.49	5.50	104596	1306	          0.74	5.58	5.59	5.46	5.56	5761.62	  0.65	影视音像	湖南	2.34	5.51	61257	43339	  1.41	175	771	--  	19.98	          0.00	--  	--  	         14.17	         77.81亿	 -0.97	   2024	     52	        0.0004	-1	2.39	-2.83	13.90	7.86	13.20	2	          0.89	         64.85亿	         83.32	--  	0.49	MACD死叉	12	8	9	0.36	0.54	-1.80	-0.93	-1.61	-1.79	0.55	20210716	19990325	         14.18	--  	--  	199.97	100.96	         12.10	43.46	67.08	11.74	0.62	53.14	22.88	10.75	6.49	--  	64.31	9.62	7.38	0.39	1.96	0.40	0.19	0.07	7.52	5.22	-1.43	89462.00	         13203	7.25万	113.34	-20.36	          0.77	14.91	8.09	0.00	0.010㈠	          7.12	0.00	          4.54	          0.53	          0.37	         50.49	   0.19㈠	         23.29	          4.05	          1.97	0.19	2115	000917	--  	--  	--  	
000918	嘉凯城	-4.62	0.27	--  	         67.12亿	3.72	--  	-0.18	3.71	3.72	147198	1629	          0.82	3.90	3.90	3.70	3.90	5552.85	  0.88	全国地产	浙江	5.13	3.77	91007	56191	  1.62	711	415	--  	20.12	          0.01	--  	--  	         18.04	         67.12亿	 -4.33	   2022	     73	        0.0004	-1	5.69	-3.13	-23.46	-46.55	1.64	14	          2.31	         23.70亿	         35.31	--  	0.70	空头排列	13	1	2	0.00	0.00	-5.13	-3.27	-4.62	-4.62	0.54	20210716	19990720	         18.04	--  	--  	139.56	21.34	          0.48	84.37	78.60	1.41	0.02	86.12	1.04	56.40	1.92	0.37	-8.91	3.61	2.88	-1.23	-0.01	-1.75	-1.60	-1.02	2.58	1.62	-1.13	38553.00	         16527	6.15万	48.97	130.10	          3.15	41.43	18.59	0.00	-0.090㈠	          1.18	0.00	         -0.49	          0.14	          0.09	         15.29	  -7.50㈠	         20.11	        -34.10	        -44.30	--  	2877	000918	--  	--  	--  	
000919	金陵药业	0.60	0.15	26.55	         33.92亿	6.73	    24.23	0.04	6.72	6.73	42478	285	          0.84	6.68	6.74	6.53	6.69	2822.74	  0.81	化学制药	江苏	3.14	6.65	21637	20841	  1.04	48	750	--  	25.45	          0.01	--  	--  	          5.03	         33.87亿	  0.89	   1418	     30	        0.0006	2	0.30	-2.60	-10.27	-14.05	-12.48	3	          1.54	         18.53亿	         54.62	52.07	0.44	-- -- 	9	1	2	-0.15	0.75	-2.39	-0.67	0.75	-0.15	3.06	20210728	19991118	          5.04	--  	--  	43.02	28.92	          5.85	19.17	20.88	12.77	1.46	7.76	10.65	2.18	3.66	0.02	4.62	7.02	5.46	0.56	0.05	0.56	0.35	0.42	15.43	0.21	-2.49	38325.00	          7183	4.83万	226.75	36.55	          1.17	164.48	4.83	1.49	0.069㈠	          5.74	0.00	          0.92	          3.06	          0.04	         67.24	   1.21㈠	         22.19	          8.04	          4.99	0.07	4728	000919	--  	--  	--  	
000920	南方汇通	-0.11	0.56	32.06	         38.02亿	9.01	    94.03	-0.01	9.00	9.01	189686	2884	          4.50	9.00	9.23	8.73	9.02	17004.02	  0.81	环境保护	贵州	5.54	8.96	102774	86912	  1.18	118	246	--  	55.26	          0.03	--  	--  	          4.22	         38.01亿	  0.18	   3337	     57	        0.0013	-1	3.09	5.26	26.01	38.36	25.80	7	          8.25	         20.72亿	         54.49	35.89	1.14	KDJ金叉	8	8	6	-0.22	2.33	-3.22	-0.62	0.11	-2.38	3.21	20210728	19990616	          4.22	--  	--  	24.61	12.16	          1.85	43.08	10.04	5.73	2.42	5.20	5.36	1.65	0.91	--  	0.00	3.15	2.01	0.14	0.01	0.16	0.10	0.07	6.89	0.24	0.04	43496.00	          5287	4.76万	501.46	106.19	          3.13	158.46	12.06	0.98	0.024㈠	          2.88	0.00	          0.00	          1.63	          0.06	         49.41	   0.83㈠	         36.35	          4.41	          3.21	0.19	1357	000920	--  	--  	--  	
000921	海信家电	-1.65	0.00	9.29	        107.92亿	11.95	    18.67	-0.20	11.94	11.95	30017	363	          0.33	12.16	12.16	11.83	12.15	3587.21	  0.58	家用电器	广东	2.72	11.95	18748	11269	  1.66	28	11	--  	16.17	          0.00	--  	--  	          9.02	        107.80亿	 -1.36	   1674	     18	        0.0002	-1	2.88	-0.75	-14.05	-26.38	-15.03	4	          0.78	         46.05亿	         42.67	10.31	0.64	空头排列	7	1	10	0.08	0.08	-2.63	-1.64	-1.73	-1.73	1.01	20210716	19990713	         13.63	--  	          4.60	449.93	99.88	         47.41	67.26	331.21	36.82	17.40	295.65	68.27	60.62	69.33	--  	20.62	139.35	110.47	5.97	0.34	6.56	2.18	1.33	58.42	-0.52	-3.97	22232.00	         17334	20.71万	400.66	83.70	          1.63	-311.79	1.17	2.90	0.160㈠	          7.33	0.00	          1.51	          4.29	         -0.04	         22.20	   2.18㈠	         20.73	          4.29	          1.56	3.79	39499	000921	--  	--  	--  	
000922	佳电股份	1.65	-0.28	9.78	         40.63亿	6.78	    13.51	0.11	6.78	6.79	36922	456	          0.63	6.64	6.80	6.60	6.67	2476.82	  0.64	电气设备	黑龙江	3.00	6.71	15424	21498	  0.72	540	474	--  	4.78	          0.00	--  	--  	          5.82	         39.48亿	  1.94	   1123	     33	        0.0006	2	1.06	-2.02	-0.29	-7.88	-16.40	2	          1.09	         22.96亿	         56.52	9.96	0.12	-- -- 	9	9	10	-0.45	1.95	-1.05	0.57	2.11	-0.29	2.73	20210721	19990618	          5.99	--  	--  	48.28	26.35	--  	45.42	40.04	6.00	1.45	20.44	15.30	9.06	7.13	--  	11.39	6.31	4.66	0.84	0.14	0.88	0.75	0.61	7.45	-0.43	5.27	32093.00	         10553	7.16万	11.36	19.16	          1.54	-94.78	6.44	2.36	0.125㈠	          4.40	0.00	          1.90	          1.24	         -0.07	         54.58	   2.85㈠	         26.20	         13.24	         11.91	0.02	1874	000922	--  	--  	--  	
000923	河钢资源	-0.81	-0.21	9.44	        119.38亿	18.29	     6.69	-0.15	18.29	18.30	112414	781	          1.79	18.07	18.39	17.82	18.44	20317.36	  0.89	普钢	河北	3.09	18.07	57822	54592	  1.06	42	7	--  	306.29	          0.06	--  	--  	          6.28	        114.84亿	 -0.52	   3411	     33	        0.0005	-1	1.88	-7.58	-1.30	-24.58	-26.22	11	          3.66	         56.19亿	         47.07	12.29	0.14	-- -- 	9	9	8	-2.01	-0.27	-3.36	-1.99	1.22	-0.54	2.64	20210721	19990714	          6.53	--  	--  	142.44	77.48	         26.56	26.96	61.95	5.79	6.97	12.10	41.88	4.18	14.64	0.07	47.48	19.53	6.43	9.69	0.47	9.69	4.46	4.46	33.95	7.81	5.88	31190.00	          9850	18.02万	192.12	30.22	          1.54	15.29	6.11	0.55	0.684㈠	         11.87	0.00	          7.27	          5.20	          1.20	         54.39	   5.76㈠	         67.08	         49.62	         22.85	--  	3923	000923	--  	--  	--  	
000925	众合科技	3.80	0.00	19.73	         47.58亿	8.74	    37.15	0.32	8.74	8.75	205094	2928	          3.88	8.40	8.78	8.35	8.42	17705.70	  1.06	专用机械	浙江	5.11	8.63	82081	123013	  0.67	1685	501	--  	71.65	          0.02	--  	--  	          5.28	         46.15亿	  4.09	   3008	     68	        0.0013	2	3.95	6.32	17.47	25.76	36.99	2	          4.41	         40.67亿	         85.47	84.31	0.23	KDJ金叉	6	12	2	-0.24	4.28	-0.83	2.53	4.05	-0.46	4.67	20210716	19990611	          5.44	--  	--  	65.57	24.82	          0.89	60.80	36.44	4.16	5.68	33.61	5.65	3.49	11.92	--  	18.45	4.75	2.93	0.42	0.03	0.43	0.32	0.30	1.31	-4.32	-1.02	22403.00	         20769	18.15万	120.97	39.17	          1.91	-11.02	10.02	0.00	0.060㈠	          4.57	4.57	          3.39	          0.24	         -0.79	         37.85	   1.29㈠	         38.26	          8.91	          6.74	0.36	1469	000925	--  	--  	--  	
000926	福星股份	-0.25	0.00	14.49	         38.50亿	4.00	    13.79	-0.01	3.99	4.00	34327	365	          0.36	4.01	4.02	3.97	4.01	1369.26	  0.57	区域地产	湖北	1.25	3.99	22636	11691	  1.94	1041	799	--  	1.52	          0.00	--  	--  	          9.47	         37.87亿	  0.04	    500	     69	        0.0007	-2	-0.74	0.00	-6.54	-8.26	-19.68	0	          0.52	         26.63亿	         69.18	12.56	0.18	空头排列	9	7	9	0.00	0.25	-1.00	-0.53	-0.25	-0.50	0.76	20210716	19990618	          9.62	--  	--  	515.87	111.60	--  	78.37	412.34	5.15	0.55	295.57	33.97	307.05	4.95	0.39	24.77	18.71	14.79	1.12	0.11	0.96	0.70	0.05	66.88	9.24	-12.87	39511.00	         16851	6.74万	-36.85	42.65	          0.34	4.17	2.06	1.21	0.070㈠	         11.59	0.00	          2.57	          6.95	          0.96	         21.63	   0.63㈠	         20.91	          5.99	          3.73	0.14	3478	000926	--  	--  	--  	
000927	中国铁物	0.63	0.00	19.18	        193.01亿	3.19	    24.08	0.02	3.18	3.19	143038	1286	          0.73	3.15	3.22	3.13	3.17	4536.69	  1.00	批发业	天津	2.84	3.17	77744	65294	  1.19	728	856	--  	14.96	          0.00	--  	--  	         19.59	         62.50亿	  0.92	   1633	     88	        0.0004	2	1.28	-1.55	-12.84	-17.99	-45.19	9	          0.87	         52.60亿	         27.25	20.57	0.00	MACD金叉	7	9	1	-0.63	1.58	-1.26	0.05	1.27	-0.93	1.92	20210722	19990727	         60.50	--  	--  	273.32	69.35	          8.09	71.67	235.94	10.96	7.25	185.29	56.91	40.00	83.83	--  	0.00	111.91	106.35	2.66	0.00	2.69	2.00	1.94	2.47	-13.87	-16.65	51877.00	         31784	10.14万	51.77	25.16	          2.78	-13.91	1.72	0.00	0.030㈠	          1.15	0.00	          0.00	          0.04	         -0.23	         25.37	   2.89㈠	          4.97	          2.38	          1.79	0.03	4060	000927	--  	--  	--  	
000928	中钢国际	0.11	-0.10	15.82	        113.23亿	9.01	    23.08	0.01	9.00	9.01	335529	3005	          2.67	8.99	9.14	8.83	9.00	30134.20	  0.68	建筑工程	吉林	3.44	8.98	168093	167436	  1.00	1499	50	--  	159.66	          0.03	--  	--  	         12.57	        113.22亿	  0.40	   3612	     93	        0.0007	2	3.69	-3.84	-1.64	-21.65	109.24	13	          6.02	         50.22亿	         44.35	18.81	0.69	EXPMA死叉	9	10	12	-0.11	1.56	-1.89	-0.21	0.22	-1.42	2.04	20210716	19990312	         12.57	--  	--  	191.26	58.36	          1.17	68.88	152.05	2.04	1.56	120.73	37.27	19.81	52.97	0.01	17.78	27.72	24.49	1.66	0.00	1.66	1.23	1.06	25.40	-21.58	-13.77	68967.00	          8082	7.28万	1290.84	35.85	          1.97	-5.25	4.08	1.60	0.098㈠	          4.58	4.58	          1.41	          2.02	         -1.72	         30.51	   2.10㈠	         11.68	          5.99	          4.42	0.37	1944	000928	--  	--  	--  	
000929	兰州黄河	-4.16	-0.10	--  	         16.70亿	8.99	    50.20	-0.39	8.98	8.99	63638	1093	          3.43	9.28	9.30	8.90	9.38	5755.21	  0.62	啤酒	甘肃	4.26	9.04	34443	29195	  1.18	1211	37	--  	14.20	          0.01	--  	--  	          1.86	         16.70亿	 -3.87	   2291	     28	        0.0015	-2	-0.74	-3.23	-17.07	4.53	-13.22	13	          4.83	         11.84亿	         70.88	--  	1.46	跌破BOLL下轨	1	12	8	-1.07	-0.85	-5.12	-3.59	-3.12	-3.33	1.01	20210716	19990623	          1.86	--  	--  	12.86	6.60	          3.90	18.41	9.92	1.87	0.56	2.34	5.87	1.65	0.16	--  	1.93	1.01	0.74	0.11	0.06	0.11	0.08	-0.00	2.57	0.45	-0.18	27272.00	          4828	4.34万	141.76	66.87	          2.53	36.83	16.46	0.00	0.045㈠	          3.55	0.00	          1.04	          1.38	          0.24	         51.30	   1.26㈠	         27.14	         10.69	          8.19	0.01	1148	000929	--  	--  	--  	
000930	中粮科技	-0.93	0.12	18.81	        159.52亿	8.55	    11.21	-0.08	8.55	8.56	197680	2247	          2.05	8.64	8.64	8.40	8.63	16805.00	  0.55	农业综合	安徽	2.78	8.50	109721	87959	  1.25	1683	828	--  	181.96	          0.03	--  	--  	          9.64	         82.46亿	 -0.64	   3256	     61	        0.0006	-1	0.94	-4.68	-4.89	-6.81	2.33	5	          2.43	         69.46亿	         43.54	26.90	0.11	-- -- 	9	5	12	0.12	0.12	-2.67	-1.49	-1.04	-1.04	1.79	20210719	19990712	         18.66	--  	--  	223.08	107.53	          4.22	49.91	116.47	77.43	8.43	105.78	15.04	73.86	7.68	--  	61.29	56.19	49.25	4.87	0.33	4.88	3.56	3.12	20.01	5.19	8.33	137642.00	          5902	5.05万	253.33	38.12	          1.48	30.73	2.84	0.76	0.190㈠	          5.76	0.00	          3.29	          1.07	          0.28	         48.20	   3.31㈠	         12.35	          8.67	          6.33	0.26	9565	000930	--  	--  	--  	
000931	中 关 村	-0.17	0.00	124.12	         44.81亿	5.95	--  	-0.01	5.95	5.96	30322	363	          0.41	5.95	5.97	5.88	5.96	1794.82	  0.72	生物制药	北京	1.51	5.92	17836	12486	  1.43	861	327	--  	1.01	          0.00	--  	--  	          7.46	         44.40亿	  0.12	    719	     42	        0.0006	-1	1.02	-1.98	-11.72	-15.24	-13.64	1	          0.63	         28.50亿	         63.59	176.19	0.37	-- -- 	9	14	13	-0.17	0.17	-1.34	-0.69	0.00	-0.34	1.19	20210716	19990712	          7.53	--  	--  	33.83	16.93	          2.25	43.30	18.63	7.47	1.62	12.75	1.80	4.53	8.85	0.02	15.76	4.18	1.76	0.03	0.01	0.04	-0.07	-0.09	-6.92	0.27	-0.29	82191.00	          5827	3.47万	61.73	27.73	          2.65	168.03	10.71	0.00	-0.009㈠	          2.25	0.00	          2.09	         -0.92	          0.04	         50.04	  -0.39㈠	         57.92	          0.81	         -1.58	0.09	2306	000931	--  	--  	--  	
000932	华菱钢铁	9.39	0.39	7.26	        531.27亿	7.69	     6.47	0.66	7.68	7.69	2152781	26555	          3.76	7.05	7.71	7.04	7.03	160357.66	  1.56	普钢	湖南	9.53	7.45	835502	1317279	  0.63	1342	1748	--  	793.18	          0.04	--  	--  	         57.18	        439.71亿	  9.68	   4675	    460	        0.0008	2	1.44	9.23	16.52	-5.53	68.27	6	          6.85	        241.71亿	         45.50	8.31	0.61	MACD金叉	2	1	10	0.28	9.67	0.14	5.96	9.08	-0.26	9.23	20210727	19990803	         69.09	--  	--  	1001.20	357.26	         48.20	59.50	476.31	417.91	45.95	522.04	46.10	116.97	39.49	--  	106.26	385.96	339.28	26.05	0.21	25.98	20.54	20.47	172.68	-28.38	-28.71	107663.00	         29195	22.45万	81.06	63.49	          1.34	-18.72	1.38	2.42	0.340㈠	          5.73	5.73	          1.54	          2.50	         -0.41	         35.68	   5.75㈠	         12.10	          6.75	          5.32	11.58	23628	000932	--  	--  	--  	
000933	神火股份	6.20	0.52	28.92	        262.24亿	11.65	    11.19	0.68	11.65	11.66	1300018	14189	          5.83	11.13	11.73	11.00	10.97	147250.41	  1.37	铝	河南	6.65	11.33	545887	754131	  0.72	1999	1444	--  	1185.07	          0.07	--  	--  	         22.31	        259.97亿	  6.49	   4649	    280	        0.0013	2	2.43	6.99	29.73	-1.10	47.84	8	          9.05	        167.30亿	         63.80	73.19	0.36	-- -- 	5	10	10	1.46	6.93	0.27	3.25	4.67	-0.68	5.91	20210723	19990831	         22.51	--  	--  	602.05	75.66	         55.95	78.14	197.90	179.30	46.15	391.80	130.38	21.88	6.77	0.03	32.48	68.31	50.24	10.62	1.05	10.45	5.86	5.15	11.34	30.20	-23.25	94800.00	         15148	17.65万	1468.63	85.20	          3.44	8.68	3.84	0.85	0.260㈠	          3.39	3.39	          1.44	          0.50	          1.34	         12.57	   7.74㈠	         26.45	         15.54	          8.58	0.24	26286	000933	--  	--  	--  	
000935	四川双马	0.22	-0.32	14.57	        139.79亿	18.31	    17.14	0.04	18.31	18.32	198586	3118	          2.60	19.00	19.01	18.22	18.27	36734.35	  1.24	水泥	四川	4.32	18.50	103710	94876	  1.09	15	3	--  	1019.04	          0.23	--  	--  	          7.63	        139.79亿	  0.51	   3855	     52	        0.0007	2	9.99	7.07	23.30	46.01	44.97	5	          8.41	         43.24亿	         30.93	15.73	0.54	-- -- 	10	6	6	4.00	4.05	-0.27	1.25	-3.63	-3.68	0.49	20210716	19990824	          7.63	--  	--  	57.47	52.66	          0.22	7.97	15.76	6.75	0.46	3.75	12.88	0.43	0.03	--  	10.29	2.47	1.25	2.34	-0.05	2.35	2.04	2.00	32.08	0.55	-1.12	46210.00	          5111	9.36万	53.21	-25.09	          2.65	254.90	56.64	1.15	0.270㈠	          6.90	0.00	          1.35	          4.20	          0.07	         91.64	   3.87㈠	         49.15	         94.97	         82.64	0.00	382	000935	--  	--  	--  	
000936	华西股份	-0.14	-0.13	342.55	         64.24亿	7.25	     8.31	-0.01	7.25	7.26	396729	7206	          4.48	7.26	7.33	7.12	7.26	28687.76	  1.30	化纤	江苏	2.89	7.23	198031	198698	  1.00	509	657	--  	708.07	          0.19	--  	--  	          8.85	         64.19亿	  0.15	   3575	    111	        0.0013	-1	10.00	2.54	9.85	15.81	-6.93	3	          7.55	         38.12亿	         59.34	--  	0.47	KDJ金叉	8	8	11	0.00	0.96	-1.93	-0.40	-0.14	-1.09	1.83	20210726	19990810	          8.86	--  	--  	85.76	48.96	          1.29	41.40	36.63	4.40	0.19	30.82	11.50	2.09	1.21	0.05	4.95	5.83	4.79	2.71	0.13	2.71	1.93	1.93	31.42	-0.46	0.02	64810.00	          8112	5.88万	222.08	4.46	          1.31	-138.45	11.01	0.69	0.220㈠	          5.53	0.00	          0.56	          3.55	         -0.05	         57.09	   3.95㈠	         17.95	         46.50	         33.13	0.01	851	000936	--  	--  	--  	
000937	冀中能源	2.81	0.00	19.75	        142.05亿	4.02	    22.06	0.11	4.01	4.02	348059	4106	          1.20	3.90	4.07	3.88	3.91	13868.54	  1.09	煤炭开采	河北	4.86	3.98	145477	202582	  0.72	517	4360	--  	78.98	          0.02	--  	--  	         29.07	        116.85亿	  3.10	   2642	    132	        0.0005	1	-0.76	0.24	3.88	3.61	-3.37	2	          3.47	         40.36亿	         28.41	18.08	0.00	-- -- 	11	10	2	-0.26	4.09	-0.77	1.91	3.08	-1.23	3.61	20210720	19990909	         35.34	--  	--  	502.60	198.60	         34.78	53.57	186.56	145.13	59.79	217.49	142.00	8.88	18.11	0.23	41.98	59.76	46.19	4.88	0.14	4.71	1.61	1.37	100.98	8.20	-5.35	77901.00	         12887	5.18万	-29.17	15.24	          0.72	17.32	2.38	9.95	0.046㈠	          5.62	0.00	          1.19	          2.86	          0.23	         39.51	   0.81㈠	         22.71	          8.16	          2.69	0.33	38063	000937	--  	--  	--  	
000938	紫光股份	-1.27	-0.07	38.41	        753.92亿	26.36	    68.49	-0.34	26.36	26.37	491739	7184	          1.72	26.71	27.14	26.07	26.70	130489.23	  0.75	软件服务	北京	4.01	26.54	242679	249060	  0.97	192	812	--  	1775.79	          0.05	--  	--  	         28.60	        753.92亿	 -0.98	   4566	    108	        0.0004	-1	0.30	-5.86	21.20	46.36	29.53	3	          3.82	        339.62亿	         45.05	39.79	0.72	-- -- 	8	8	11	0.04	1.65	-2.36	-0.61	-1.31	-2.87	1.11	20210721	19991104	         28.60	--  	--  	569.52	284.09	         50.44	41.26	339.55	8.63	39.53	211.92	79.79	103.47	86.34	0.03	178.34	135.07	110.29	6.40	-0.07	6.65	2.75	1.38	75.10	-8.57	-13.56	146592.00	          8789	23.17万	32.78	34.51	          2.65	-87.94	5.58	0.38	0.100㈠	          9.93	0.00	          6.24	          2.63	         -0.30	         49.88	   0.97㈠	         18.35	          4.74	          2.04	8.57	15497	000938	--  	--  	--  	
000948	南天信息	2.75	0.18	35.71	         42.69亿	11.20	--  	0.30	11.19	11.20	51140	764	          1.53	10.89	11.24	10.80	10.90	5665.72	  0.78	软件服务	云南	4.04	11.08	24857	26283	  0.95	63	624	--  	6.75	          0.00	--  	--  	          3.35	         37.46亿	  3.04	   2043	     25	        0.0007	2	1.58	1.08	-12.91	5.66	12.11	4	          2.34	         24.48亿	         57.35	44.94	0.54	-- -- 	1	8	2	-0.09	3.12	-0.92	1.64	2.85	-0.36	3.70	20210716	19991014	          3.81	--  	--  	43.47	22.45	          0.94	46.18	35.81	2.27	1.32	19.74	7.56	17.13	7.94	0.00	13.06	7.98	6.59	-0.21	-0.01	-0.21	-0.23	-0.24	4.68	-7.24	-8.89	30978.00	          7057	7.90万	52.15	21.09	          1.90	-5.90	5.35	0.45	-0.059㈠	          5.89	0.00	          3.43	          1.23	         -1.90	         51.65	  -1.00㈠	         17.41	         -2.63	         -2.82	0.84	6454	000948	--  	--  	--  	
